eff_category,business_segment,to_norm,labels,Résultat 1,Siren
0.0,12,0.14015819257264095,0,51040.0,448315242
0.0,12,0.13971422298289504,0,19000.0,448336339
4.0,18,0.13962817269724204,2,12790.0,448348698
4.0,18,0.13945310678597958,2,156.0,448348714
0.0,12,0.13947865859382885,0,2000.0,448353433
7.5,31,0.139679553447516,3,16498.0,448354092
7.5,15,0.1394883583039669,2,2700.0,448358705
7.5,23,0.13945704209694984,2,440.0,448364075
1.5,29,0.13956594212834228,1,8299.0,448370551
0.0,20,0.13948537910728162,4,2485.0,448427435
0.0,20,0.13948537910728162,4,2485.0,448427435
4.0,14,0.13901438889643697,0,-31505.0,448455592
1.5,13,0.13918693288306355,0,-19053.0,448457937
7.5,23,0.14494328129138614,2,396366.0,448462671
0.0,16,0.13947263091681453,4,1565.0,448474387
0.0,28,0.14240131982570176,1,212920.0,448475640
4.0,30,0.1402954019009076,3,60942.0,448480152
0.0,28,0.13975967305325604,1,22280.0,448480806
0.0,24,0.1389784029718249,1,-34102.0,448506709
7.5,27,0.13939066836614827,3,-4350.0,448508515
4.0,18,0.1396803987079709,2,16559.0,448543645
0.0,12,0.13953599773747333,0,6138.0,448557595
0.0,24,0.13947685721908895,1,1870.0,448557728
0.0,24,0.13952591003892978,1,5410.0,448569020
0.0,16,0.1399614547375844,4,36842.0,448577189
4.0,14,0.13964154444050375,0,13755.0,448601914
1.5,13,0.1394774114882397,0,1910.0,448606525
1.5,21,0.13945370262531662,4,199.0,448611996
0.0,12,0.13945456174250026,0,261.0,448613729
4.0,26,0.14055948343777958,1,80000.0,448617092
0.0,16,0.13988046215793193,4,30997.0,448647149
0.0,12,0.14052934505270787,0,77825.0,448667964
0.0,12,0.1393697724191652,0,-5858.0,448733295
1.5,25,0.13961845913037527,1,12089.0,448734723
1.5,13,0.1411322097512433,0,121332.0,448736017
7.5,15,0.13889533188285716,2,-40097.0,448772194
0.0,12,0.13949137907083844,0,2918.0,448816884
0.0,12,0.13949137907083844,0,2918.0,448816884
1.5,29,0.13950574849857147,1,3955.0,448844373
7.5,19,0.1394584277698267,2,540.0,448844464
1.5,13,0.13928693689458652,0,-11836.0,448860254
4.0,14,0.13954198384430136,0,6570.0,448860734
1.5,29,0.13948156850687027,1,2210.0,448867887
4.0,22,0.13954454733912355,2,6755.0,448874859
0.0,24,0.13948388258057462,1,2377.0,448886515
0.0,28,0.13945091742283414,1,-2.0,448907824
0.0,16,0.1407578840802884,4,94318.0,448918953
7.5,19,0.1407578840802884,2,94318.0,448918953
0.0,12,0.1394657025524302,0,1065.0,448939983
0.0,0,0.13956494444387094,0,8227.0,448953679
1.5,13,0.1400549599433149,0,43590.0,448966325
1.5,13,0.13947624752302312,0,1826.0,448993915
0.0,20,0.13947703735656294,4,1883.0,449001056
4.0,30,0.14009975874742378,3,46823.0,449024462
4.0,30,0.13918840169631302,3,-18947.0,449053446
4.0,30,0.1417703121110373,3,167382.0,449080134
1.5,17,0.13948391029403215,4,2379.0,449084789
1.5,17,0.13957070884303865,4,8643.0,449129733
1.5,13,0.13960964625087843,0,11453.0,449130491
1.5,29,0.13933039159600485,1,-8700.0,449140342
0.0,28,0.13937861301211957,1,-5220.0,449143528
1.5,21,0.1394555594269716,4,333.0,449168319
7.5,27,0.13910542760444666,3,-24935.0,449209436
1.5,25,0.13977117413813397,1,23110.0,449229095
4.0,14,0.1395300947710179,0,5712.0,449230754
4.0,30,0.13973662931331388,3,20617.0,449233592
4.0,18,0.1393477956473382,2,-7444.0,449241587
7.5,15,0.13970834772989715,2,18576.0,449249903
4.0,18,0.13950174390395734,2,3666.0,449258623
0.0,20,0.13966105471460993,4,15163.0,449260983
7.5,27,0.1399727895417171,3,37660.0,449265370
4.0,18,0.13958431615068942,2,9625.0,449270719
1.5,21,0.13946175338473119,4,780.0,449306737
1.5,21,0.13904452728150865,4,-29330.0,449325000
1.5,17,0.13947107896319244,4,1453.0,449333152
0.0,16,0.139755723885557,4,21995.0,449348796
4.0,30,0.1396466714301481,3,14125.0,449374040
4.0,18,0.13946891731350453,2,1297.0,449379775
7.5,23,0.14100659850495595,2,112267.0,449387174
0.0,16,0.13977933575137869,4,23699.0,449387661
4.0,22,0.13987476704240803,2,30586.0,449412998
4.0,18,0.14048328528628107,2,74501.0,449418482
4.0,14,0.1399843599102389,0,38495.0,449462399
4.0,14,0.13948253847788408,0,2280.0,449466085
0.0,12,0.1394695131528416,0,1340.0,449482959
1.5,13,0.1394656332687864,0,1060.0,449490192
4.0,22,0.13949945754371054,2,3501.0,449490275
1.5,25,0.13947795190066167,1,1949.0,449493865
1.5,17,0.1396105469382484,4,11518.0,449506310
7.5,27,0.13961112892085667,3,11560.0,449511849
0.0,24,0.13944312994126618,1,-564.0,449545359
1.5,25,0.13958951242397766,1,10000.0,449565530
4.0,26,0.13958951242397766,1,10000.0,449565530
1.5,29,0.13953796539295846,1,6280.0,449569789
1.5,17,0.13953513862028968,4,6076.0,449573963
1.5,25,0.1396148702376242,1,11830.0,449574524
0.0,12,0.1395927133283232,0,10231.0,449576412
0.0,28,0.13945094513629167,1,0.0,449577121
4.0,26,0.14002816102987642,1,41656.0,449581750
7.5,31,0.14088842832201734,3,103739.0,449596543
1.5,25,0.13946417831226568,1,955.0,449597160
7.5,31,0.1396283251212585,3,12801.0,449598119
1.5,13,0.13940409553632505,0,-3381.0,449603547
0.0,28,0.1397729755128739,1,23240.0,449614841
0.0,16,0.1394557395644456,4,346.0,449619063
0.0,12,0.13946735150315367,0,1184.0,449631126
7.5,23,0.14017947650802953,2,52576.0,449640994
1.5,29,0.13945404904353584,1,224.0,449676196
4.0,18,0.14016430339002792,2,51481.0,449691740
1.5,25,0.13956179896644047,1,8000.0,449693886
1.5,13,0.1402141737568661,0,55080.0,449702653
0.0,12,0.1395894431403338,0,9995.0,449709559
4.0,22,0.14000206880960514,2,39773.0,449735885
4.0,18,0.1398446009438788,2,28409.0,449747583
4.0,30,0.13993212004278127,3,34725.0,449755354
1.5,17,0.13991755662084546,4,33674.0,449762418
7.5,31,0.13974332211330912,3,21100.0,449787969
1.5,17,0.13940474680257717,4,-3334.0,449806082
1.5,13,0.1394221924240968,0,-2075.0,449842954
0.0,12,0.1394221924240968,0,-2075.0,449842954
1.5,13,0.1394221924240968,0,-2075.0,449842954
7.5,23,0.13952760055983957,2,5532.0,449855584
1.5,17,0.13931724156040345,4,-9649.0,449859222
1.5,13,0.1396218817423811,0,12336.0,449867324
0.0,12,0.13964715641565503,0,14160.0,449870351
0.0,12,0.13959804816889912,0,10616.0,449883024
4.0,30,0.14046877729126034,3,73454.0,449893270
4.0,22,0.13953306011097438,2,5926.0,449906270
1.5,17,0.13959529067987417,4,10417.0,449906544
1.5,17,0.13958396973247023,4,9600.0,449915842
1.5,17,0.13958396973247023,4,9600.0,449915842
4.0,14,0.13986027290411607,0,29540.0,449926120
4.0,30,0.1397122137572236,3,18855.0,449960947
4.0,14,0.13949198876690425,0,2962.0,449963693
0.0,24,0.13966580757257757,1,15506.0,449980697
4.0,14,0.13934175411359512,0,-7880.0,449996529
0.0,16,0.13930920465771768,4,-10229.0,450009428
4.0,14,0.1395531246542313,0,7374.0,450014733
1.5,25,0.13931307068504412,1,-9950.0,450030705
0.0,16,0.13975178857458673,4,21711.0,450046354
4.0,18,0.13921470176751582,2,-17049.0,450051834
7.5,19,0.13948313431722112,2,2323.0,450066493
1.5,21,0.14020387820739103,4,54337.0,450086574
4.0,22,0.14021467259910175,2,55116.0,450096532
7.5,19,0.13967661582101706,2,16286.0,450148986
0.0,24,0.13975957605615466,1,22273.0,450157516
1.5,13,0.1402962055911762,0,61000.0,450168513
0.0,12,0.13954974361241176,0,7130.0,450231931
1.5,17,0.13947013670563618,4,1385.0,450238191
1.5,13,0.13945734694498277,0,462.0,450246350
7.5,19,0.13980387601802788,2,25470.0,450247911
1.5,13,0.13909703042681287,0,-25541.0,450252978
7.5,23,0.14327563784081404,2,276017.0,450253950
4.0,18,0.14015514409231186,2,50820.0,450275359
0.0,24,0.139499249692779,1,3486.0,450303201
4.0,26,0.13978940959319347,1,24426.0,450318555
0.0,16,0.13991315018109704,4,33356.0,450325360
7.5,27,0.14002418414871984,3,41369.0,450325725
4.0,14,0.1398186888610815,0,26539.0,450327580
7.5,15,0.140602273016217,2,83088.0,450350376
4.0,18,0.1404493224440692,2,72050.0,450353511
0.0,28,0.1399400876618232,1,35300.0,450399407
1.5,25,0.139305712762068,1,-10481.0,450420377
7.5,15,0.1396333551138015,2,13164.0,450420583
0.0,12,0.13955209925630244,0,7300.0,450434147
1.5,13,0.1394530513590645,0,152.0,450441704
1.5,13,0.13973060163629952,0,20182.0,450450119
0.0,28,0.13976637970998004,1,22764.0,450481965
4.0,14,0.13947408587333524,0,1670.0,450503768
1.5,25,0.1398996260138189,1,32380.0,450505995
4.0,14,0.14071060492172993,0,90906.0,450510680
4.0,18,0.13964317953449845,2,13873.0,450529029
0.0,16,0.13947870016401517,4,2003.0,450534813
0.0,12,0.13996633230611094,0,37194.0,450539572
1.5,29,0.139472242928409,1,1537.0,450545207
7.5,31,0.140337775777482,3,64000.0,450576376
4.0,18,0.14024440913903918,2,57262.0,450587829
7.5,23,0.13955726781613312,2,7673.0,450607361
7.5,27,0.14011786949192434,3,48130.0,450618475
7.5,23,0.1399104342622584,2,33160.0,450651849
4.0,14,0.13966378449017736,0,15360.0,450654827
7.5,27,0.1401022113884158,3,47000.0,450657374
1.5,25,0.13906614377838766,1,-27770.0,450658638
1.5,25,0.1397157472230596,1,19110.0,450662325
7.5,27,0.1405656496820816,3,80445.0,450662762
1.5,13,0.13956391904594206,0,8153.0,450696828
4.0,18,0.1394680997665072,2,1238.0,450751417
7.5,27,0.14009539387786166,3,46508.0,450811054
4.0,22,0.1392233067960811,2,-16428.0,450831367
0.0,28,0.14014980925173595,1,50435.0,450834569
4.0,22,0.14034839003171876,2,64766.0,450835608
1.5,13,0.13959968326289382,0,10734.0,450839428
0.0,12,0.13954066745506835,0,6475.0,450874276
1.5,13,0.1397998991368713,0,25183.0,450878434
4.0,30,0.13985043462669036,3,28830.0,450891510
7.5,23,0.13959912899374305,2,10694.0,450900303
4.0,18,0.14161932919437464,2,156486.0,450905237
0.0,20,0.13946424759590953,4,960.0,450930136
4.0,18,0.14835690028025927,2,642717.0,450977715
4.0,14,0.13970775189056012,0,18533.0,450985163
0.0,12,0.13970775189056012,0,18533.0,450985163
0.0,12,0.14189643605628907,0,176484.0,450989934
7.5,15,0.14003460440875382,2,42121.0,451002992
7.5,15,0.14106838565853513,2,116726.0,451004584
7.5,15,0.14564892134719828,2,447290.0,451010144
1.5,25,0.13944547172842806,1,-395.0,451010334
1.5,25,0.1396759784114937,1,16240.0,451012173
1.5,21,0.13986835137698816,4,30123.0,451013213
4.0,22,0.1393283408001471,2,-8848.0,451030266
7.5,19,0.14047908669746417,2,74198.0,451035489
0.0,16,0.14047908669746417,4,74198.0,451035489
0.0,16,0.14047908669746417,4,74198.0,451035489
0.0,16,0.14047908669746417,4,74198.0,451035489
7.5,23,0.13965936419370018,2,15041.0,451039861
7.5,27,0.14093763356587463,3,107290.0,451098040
0.0,24,0.13934419289785838,1,-7704.0,451106355
7.5,15,0.13998424905640874,2,38487.0,451113153
0.0,12,0.14100645993766828,0,112257.0,451114540
4.0,14,0.1394861412273639,0,2540.0,451126098
7.5,15,0.14234482594251216,2,208843.0,451149611
4.0,22,0.13948891257311763,2,2740.0,451160501
0.0,12,0.1413553307978753,0,137434.0,451178339
7.5,15,0.1413553307978753,2,137434.0,451178339
0.0,12,0.13944706525223646,0,-280.0,451191043
4.0,18,0.14013131051882988,2,49100.0,451195739
1.5,21,0.13966832949721344,4,15688.0,451197990
4.0,18,0.13966952117588755,2,15774.0,451219620
1.5,29,0.13950078778967231,1,3597.0,451229983
4.0,18,0.13958032541280407,2,9337.0,451242689
7.5,19,0.13990579225812091,2,32825.0,451243265
1.5,29,0.13937090867092425,1,-5776.0,451260038
4.0,26,0.14011026214783037,1,47581.0,451269807
4.0,14,0.13949437212425245,0,3134.0,451275960
7.5,27,0.13946582726298914,3,1074.0,451275994
1.5,13,0.13950222888946426,0,3701.0,451278972
1.5,13,0.1395087276952567,0,4170.0,451282412
1.5,13,0.1390284950463234,0,-30487.0,451284467
1.5,13,0.13968469429388916,0,16869.0,451315832
0.0,16,0.13945593355864835,4,360.0,451322671
1.5,17,0.13968358575558767,4,16789.0,451324560
1.5,29,0.1394921411909207,1,2973.0,451325559
4.0,22,0.13973362240317108,2,20400.0,451336861
1.5,17,0.13922032759939587,4,-16643.0,451337752
0.0,12,0.1393496108788069,0,-7313.0,451371579
1.5,25,0.13945593355864835,1,360.0,451377840
7.5,31,0.1401714950322588,3,52000.0,451389845
1.5,21,0.13951047364308156,4,4296.0,451393128
1.5,13,0.13968276820859032,0,16730.0,451397855
1.5,17,0.13949912498222009,4,3477.0,451408975
1.5,25,0.13959940612831842,1,10714.0,451418859
0.0,12,0.13956055186085128,0,7910.0,451439277
4.0,14,0.13962454223430468,0,12528.0,451469001
1.5,13,0.13948119437519352,0,2183.0,451472096
0.0,12,0.13955861191882368,0,7770.0,451485288
4.0,26,0.13919036935179815,1,-18805.0,451487847
0.0,28,0.13936587867838124,1,-6139.0,451501449
1.5,13,0.13947501427416273,0,1737.0,451504583
1.5,17,0.1395546211809383,4,7482.0,451518435
4.0,30,0.1398245641140794,3,26963.0,451540017
1.5,25,0.13946000743690634,1,654.0,451553366
4.0,26,0.13957044556519208,1,8624.0,451554927
1.5,25,0.1393022070096895,1,-10734.0,451575294
1.5,13,0.13967475901936208,0,16152.0,451576417
4.0,18,0.13971510981353624,2,19064.0,451584098
1.5,21,0.1394650097159918,4,1015.0,451586598
1.5,29,0.1395095313855253,1,4228.0,451596738
1.5,25,0.1396109349266539,1,11546.0,451633606
1.5,13,0.1397501119104057,0,21590.0,451637581
1.5,17,0.1394823444836813,4,2266.0,451638027
7.5,15,0.14087324134728696,2,102643.0,451657910
1.5,25,0.13954618243311825,1,6873.0,451666788
1.5,13,0.13932558331112216,0,-9047.0,451670574
0.0,16,0.13944997516527785,4,-70.0,451700827
0.0,12,0.13954785909729925,0,6994.0,451707616
0.0,16,0.1396354751933031,4,13317.0,451708374
7.5,19,0.13985866552357892,2,29424.0,451711774
0.0,12,0.13945378576568923,0,205.0,451752844
0.0,12,0.13966846806450114,0,15698.0,451766182
1.5,21,0.13997488190776117,4,37811.0,451783294
0.0,12,0.1394774114882397,0,1910.0,451801898
4.0,30,0.1392923825889926,3,-11443.0,451802300
1.5,29,0.13947901886877684,1,2026.0,451802714
1.5,13,0.1397512204487072,0,21670.0,451803076
0.0,20,0.1402969122843434,4,61051.0,451839773
1.5,29,0.1394726447735433,1,1566.0,451842876
1.5,13,0.1394579012141335,0,502.0,451857254
0.0,16,0.13944845092511332,4,-180.0,451860043
1.5,13,0.13946887574331823,0,1294.0,451876890
1.5,13,0.14099888030703187,0,111710.0,451904916
4.0,22,0.13997558860092835,2,37862.0,451932214
7.5,27,0.1402823488624076,3,60000.0,451932370
0.0,24,0.1402823488624076,1,60000.0,451932370
0.0,16,0.13962530435438694,4,12583.0,451938799
4.0,22,0.1397298256594885,2,20126.0,451939326
4.0,18,0.13952269527785546,2,5178.0,451951008
0.0,12,0.13945094513629167,0,0.0,451955744
7.5,19,0.13971422298289504,2,19000.0,451958235
1.5,21,0.13957755406705036,4,9137.0,451959282
1.5,17,0.13981271661098224,4,26108.0,451973820
0.0,24,0.13969232935144066,1,17420.0,451987390
1.5,13,0.13960183105585294,0,10889.0,452000581
0.0,28,0.139467032798392,1,1161.0,452011547
1.5,29,0.13994999522289275,1,36015.0,452019425
4.0,18,0.13997229069948144,2,37624.0,452038961
1.5,25,0.1396543619146147,1,14680.0,452048622
0.0,16,0.13955579900288365,4,7567.0,452066418
0.0,28,0.13942323167875448,1,-2000.0,452068174
1.5,21,0.14071496979129203,4,91221.0,452093503
4.0,30,0.13893659722113005,3,-37119.0,452105984
1.5,13,0.13965785381026438,0,14932.0,452130487
4.0,14,0.14365582490803808,0,303454.0,452141344
7.5,15,0.14001847517646718,2,40957.0,452145246
4.0,30,0.14035335074061792,3,65124.0,452182850
0.0,28,0.13917532094435547,1,-19891.0,452210040
7.5,15,0.13986706270121269,2,30030.0,452220429
4.0,26,0.13898023206002236,1,-33970.0,452245962
0.0,12,0.13946133768286811,0,750.0,452250152
1.5,13,0.13946133768286811,0,750.0,452250152
7.5,23,0.1396116831900074,2,11600.0,452279623
1.5,13,0.13975316039073482,0,21810.0,452281025
7.5,27,0.1393585207554051,3,-6670.0,452288103
7.5,31,0.13887248213711773,3,-41746.0,452315732
4.0,18,0.13948752690024077,2,2640.0,452328792
4.0,14,0.13994978737196123,0,36000.0,452337355
0.0,16,0.13954627943021963,4,6880.0,452349533
0.0,28,0.13963113803719854,1,13004.0,452366487
4.0,14,0.13984487807845417,0,28429.0,452413289
1.5,25,0.1397179088727475,1,19266.0,452416233
4.0,14,0.13889803394496703,0,-39902.0,452419435
4.0,14,0.13889803394496703,0,-39902.0,452419435
1.5,25,0.13953996076190114,1,6424.0,452432545
7.5,27,0.1396922600677968,3,17415.0,452438328
0.0,28,0.13558469610219226,1,-279016.0,452440464
7.5,31,0.13902252279622412,3,-30918.0,452457344
0.0,28,0.13947768862281507,1,1930.0,452466519
0.0,16,0.13946967943358682,4,1352.0,452474877
7.5,27,0.13982122464244617,3,26722.0,452487135
7.5,15,0.14062225441910134,2,84530.0,452488166
4.0,14,0.13993012467383859,0,34581.0,452495559
1.5,21,0.139190438635442,4,-18800.0,452534613
1.5,17,0.13958800204054186,4,9891.0,452535412
4.0,30,0.13959750775647714,3,10577.0,452541279
0.0,12,0.13978609783501778,0,24187.0,452560162
0.0,28,0.13953957277349563,1,6396.0,452584576
0.0,12,0.13959865786496492,0,10660.0,452585243
7.5,23,0.14055200080424454,2,79460.0,452586399
4.0,14,0.13947655237105602,0,1848.0,452607302
1.5,13,0.13953692613830082,0,6205.0,452639891
0.0,28,0.13981814844865953,1,26500.0,452641871
0.0,12,0.13943092216322103,0,-1445.0,452654684
7.5,23,0.13962940594610246,2,12879.0,452660020
4.0,26,0.13966227410674156,1,15251.0,452663958
1.5,29,0.13925858602752597,1,-13882.0,452669930
1.5,29,0.1393554861318048,1,-6889.0,452710056
4.0,22,0.13922416591326478,2,-16366.0,452737463
7.5,27,0.14143593538912222,3,143251.0,452741655
1.5,25,0.13953408550890326,1,6000.0,452744741
1.5,13,0.13946803048286335,0,1233.0,452751050
4.0,22,0.13977991773398699,2,23741.0,452753064
0.0,24,0.1394519012505767,1,69.0,452828577
0.0,28,0.13948101423771953,1,2170.0,452834880
0.0,12,0.1394849911188761,0,2457.0,452843816
1.5,13,0.13945461716941535,0,265.0,452854342
0.0,24,0.13943930548412603,1,-840.0,452861677
0.0,12,0.13945330078018234,0,170.0,452866973
0.0,12,0.13946969329031558,0,1353.0,452867583
4.0,14,0.13912827735018607,0,-23286.0,452870975
0.0,12,0.13912827735018607,0,-23286.0,452870975
7.5,19,0.13936628052351552,2,-6110.0,452874100
1.5,25,0.1398068690714419,1,25686.0,452887730
1.5,25,0.13956123084056093,1,7959.0,452889066
0.0,12,0.13845575487613088,0,-71820.0,452905466
1.5,25,0.1395720945159155,1,8743.0,452905862
0.0,16,0.1402151437278799,4,55150.0,452959596
4.0,22,0.14089180936383688,2,103983.0,452965049
1.5,13,0.13934050700800593,0,-7970.0,452971070
7.5,19,0.1399998933031885,2,39616.0,452994304
7.5,23,0.143799366761352,2,313813.0,452995103
7.5,23,0.13931253027262214,2,-9989.0,453018731
7.5,27,0.14032800678370014,3,63295.0,453032542
1.5,21,0.13958800204054186,4,9891.0,453048258
4.0,18,0.13617691883303343,2,-236277.0,453050163
0.0,16,0.139898780753364,4,32319.0,453084311
4.0,22,0.14058888741622655,2,82122.0,453090268
0.0,12,0.1392993940937495,0,-10937.0,453094823
4.0,14,0.1398965359633035,0,32157.0,453103517
1.5,13,0.13972539150628255,0,19806.0,453103731
4.0,30,0.13951100019877477,3,4334.0,453106197
0.0,16,0.139498889417831,4,3460.0,453115644
0.0,16,0.1394409128646632,4,-724.0,453120685
1.5,25,0.1395385196621092,1,6320.0,453126443
0.0,28,0.13952367910559804,1,5249.0,453148553
1.5,29,0.13944308837107988,1,-567.0,453150419
1.5,13,0.13968770120403196,0,17086.0,453163636
7.5,19,0.1395156699163698,2,4671.0,453171241
0.0,24,0.1395648751602271,1,8222.0,453189391
1.5,25,0.13988484088422282,1,31313.0,453189409
1.5,25,0.1394032779893277,1,-3440.0,453203200
1.5,13,0.13961585406536675,0,11901.0,453204307
4.0,18,0.14064917804309873,2,86473.0,453209314
4.0,30,0.13968443101604255,3,16850.0,453210346
4.0,22,0.13921208284577855,2,-17238.0,453256232
1.5,25,0.13967029715269857,1,15830.0,453257651
7.5,19,0.14014088551840898,2,49791.0,453266884
1.5,13,0.1394549913010921,0,292.0,453267858
4.0,26,0.1397070451973929,1,18482.0,453299810
7.5,15,0.13987726125358638,2,30766.0,453400863
1.5,29,0.13949790559008846,1,3389.0,453402661
1.5,29,0.13948959155282728,1,2789.0,453404642
7.5,15,0.1377852277710184,2,-120210.0,453420374
7.5,15,0.13938746746180272,2,-4581.0,453442329
4.0,18,0.1416472782163009,2,158503.0,453452633
0.0,28,0.1395110279122323,1,4336.0,453461725
1.5,25,0.13926411486230464,1,-13483.0,453461758
0.0,12,0.13907413911088715,0,-27193.0,453464554
0.0,24,0.13978584841389993,1,24169.0,453472284
4.0,26,0.13995927923116772,1,36685.0,453474868
1.5,17,0.13974818582510687,4,21451.0,453475535
7.5,19,0.13974818582510687,2,21451.0,453475535
1.5,13,0.1399466696079883,0,35775.0,453497067
4.0,14,0.13948582252260222,0,2517.0,453499659
0.0,12,0.13948582252260222,0,2517.0,453499659
0.0,28,0.13932623457737428,1,-9000.0,453502189
7.5,31,0.139767640672298,3,22855.0,453526055
1.5,13,0.13943657570855864,0,-1037.0,453536815
4.0,14,0.13928466439106849,0,-12000.0,453541815
4.0,18,0.13966156741357436,2,15200.0,453547069
4.0,30,0.13935329676865935,3,-7047.0,453548380
1.5,13,0.1396057247966369,0,11170.0,453579039
0.0,12,0.1396906388305309,0,17298.0,453609091
7.5,15,0.13973345612242585,2,20388.0,453612293
1.5,29,0.13967499458375113,1,16169.0,453628851
4.0,18,0.13946657552634265,2,1128.0,453631772
7.5,15,0.13962304570759768,2,12420.0,453693525
0.0,28,0.13982576964948226,1,27050.0,453694895
4.0,30,0.13982576964948226,3,27050.0,453694895
1.5,13,0.14002805017604628,0,41648.0,453697799
0.0,24,0.13958729534737468,1,9840.0,453721938
4.0,18,0.14051146987259638,2,76535.0,453734329
1.5,25,0.1410400347914746,1,114680.0,453746646
4.0,26,0.1410400347914746,1,114680.0,453746646
0.0,24,0.1410400347914746,1,114680.0,453746646
1.5,17,0.14003500625388812,4,42150.0,453749962
1.5,21,0.13985403737617022,4,29090.0,453761447
7.5,19,0.1399098661363789,2,33119.0,453815185
1.5,17,0.13977892004951564,4,23669.0,453852287
1.5,17,0.1396166716123641,4,11960.0,453869380
1.5,13,0.13941242343031496,0,-2780.0,453879587
0.0,24,0.1393857907976217,1,-4702.0,453919672
4.0,26,0.14010419290062973,1,47143.0,453935587
1.5,25,0.1399161293777823,1,33571.0,453966129
1.5,21,0.13992498382746543,4,34210.0,453974859
1.5,17,0.13972232916922467,4,19585.0,453979148
0.0,16,0.1395138546849011,4,4540.0,453983561
4.0,18,0.1395138546849011,2,4540.0,453983561
0.0,16,0.1395138546849011,4,4540.0,453983561
0.0,16,0.139445596438987,4,-386.0,453984064
0.0,20,0.14091138892158692,4,105396.0,454001561
0.0,12,0.1394782428919658,0,1970.0,454007279
7.5,27,0.13947480642323118,3,1722.0,454020496
1.5,13,0.1395723300803046,0,8760.0,454043944
0.0,28,0.13955496759915753,1,7507.0,454060765
0.0,24,0.13963274541773568,1,13120.0,454062704
7.5,27,0.13963274541773568,3,13120.0,454062704
0.0,12,0.1400491816874184,0,43173.0,454063264
7.5,15,0.1400491816874184,2,43173.0,454063264
1.5,13,0.13914969985286232,0,-21740.0,454066093
7.5,27,0.1394426726692168,3,-597.0,454080441
4.0,30,0.1399179861794373,3,33705.0,454085622
7.5,15,0.13941827096985532,2,-2358.0,472200906
4.0,14,0.13941827096985532,0,-2358.0,472200906
4.0,22,0.13973567319902883,2,20548.0,477485908
0.0,12,0.1394237028075326,0,-1966.0,477509590
4.0,18,0.13979152967269506,2,24579.0,477535835
4.0,14,0.13954420092090433,0,6730.0,477536767
4.0,22,0.14024106966740593,2,57021.0,477557599
4.0,22,0.14024106966740593,2,57021.0,477557599
7.5,23,0.14019661728151628,2,53813.0,477565899
0.0,20,0.14019661728151628,4,53813.0,477565899
1.5,17,0.1391905772027297,4,-18790.0,477600373
4.0,18,0.13954341108736454,2,6673.0,477607394
0.0,16,0.13954341108736454,4,6673.0,477607394
4.0,30,0.1394943859809812,3,3135.0,477657019
7.5,31,0.13916671591579016,3,-20512.0,477662738
4.0,14,0.14011031757474546,0,47585.0,477675201
0.0,12,0.13985069790453697,0,28849.0,477677033
7.5,15,0.14078559753782557,2,96318.0,477703201
1.5,13,0.1398678941049388,0,30090.0,477726673
4.0,14,0.13966862048851758,0,15709.0,477727432
1.5,25,0.13957341090514855,1,8838.0,477728216
0.0,12,0.13948205349237716,0,2245.0,477748438
1.5,13,0.13948741604641063,0,2632.0,477750590
4.0,18,0.14065648053915977,2,87000.0,477771489
7.5,27,0.13986943220183212,3,30201.0,477783393
0.0,12,0.1395368014277419,0,6196.0,477813539
1.5,25,0.14001818418516304,1,40936.0,477819270
4.0,30,0.13951082006130078,3,4321.0,477854400
1.5,21,0.13945077885554644,4,-12.0,477867782
4.0,26,0.13948298189320466,1,2312.0,477876536
0.0,12,0.13946541156112607,0,1044.0,477876957
1.5,13,0.13952226571926366,0,5147.0,477891279
4.0,22,0.139219122063993,2,-16730.0,477896633
1.5,29,0.13950957295571162,1,4231.0,477898571
1.5,13,0.1393512459728016,0,-7195.0,477951073
1.5,13,0.13983605134222857,0,27792.0,477963359
0.0,12,0.13983605134222857,0,27792.0,477963359
7.5,19,0.14007952792342163,2,45363.0,477974620
1.5,25,0.13949958225426945,1,3510.0,477987127
7.5,15,0.13824419034129193,2,-87088.0,478002983
0.0,12,0.13992359815458857,0,34110.0,478004005
7.5,27,0.13977145127270935,3,23130.0,478004898
0.0,12,0.13948045996856878,0,2130.0,478004948
7.5,31,0.13949437212425245,3,3134.0,478008097
1.5,25,0.13950488938138783,1,3893.0,478011364
1.5,25,0.13963329968688643,1,13160.0,478033533
0.0,24,0.13946496814580547,1,1012.0,478042195
4.0,26,0.13971939154272572,1,19373.0,478052475
0.0,12,0.13933086272478298,0,-8666.0,478100803
1.5,13,0.13996004135124998,0,36740.0,478101801
4.0,18,0.13980312775467438,2,25416.0,478104326
7.5,27,0.14003986996568588,3,42501.0,478106016
1.5,25,0.13988980159312195,1,31671.0,478107709
7.5,15,0.14222260959477312,2,200023.0,478110273
7.5,15,0.14222260959477312,2,200023.0,478110273
0.0,20,0.139480986524262,4,2168.0,478114325
1.5,25,0.1395052080861495,1,3916.0,478117823
0.0,24,0.13948952226918346,1,2784.0,478122658
4.0,18,0.13954794223767186,2,7000.0,478130172
1.5,25,0.13956520772171754,1,8246.0,478130511
4.0,14,0.14125067092548607,0,129881.0,478140494
1.5,17,0.13947829831888087,4,1974.0,478153042
1.5,17,0.13972864783754316,4,20041.0,478171648
0.0,16,0.13972864783754316,4,20041.0,478171648
7.5,31,0.14021658482767183,3,55254.0,478188121
7.5,19,0.14017252043018769,2,52074.0,478205941
